beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.30000000000000004,26,0.44,0.08000000000000002,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,27,0.44,0.10000000000000003,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,28,0.44,0.12000000000000005,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,29,0.44,0.13999999999999996,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,30,0.44,0.15999999999999998,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,31,0.44,0.18,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,32,0.44,0.2,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,33,0.44,0.22000000000000003,-1.43891623005385,,,,0.6342668804041653,,,,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,34,0.44,0.24000000000000005,-1.43891623005385,-4.7923339795318185,-3.3534177494779684,-4.7923339795318185,0.6342668804041653,0.441790503607963,26.901434600303208,0.17887185168373224,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,35,0.44,0.25999999999999995,-1.43891623005385,-4.409137272977772,-2.970221042923922,-4.409137272977772,0.6342668804041653,0.46991799339836215,27.60462184506319,0.14884182069966967,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,36,0.44,0.27999999999999997,-1.43891623005385,-4.025940566423724,-2.587024336369874,-4.025940566423724,0.6342668804041653,0.4980454831887614,28.307809089823166,0.12030372677655968,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,37,0.44,0.3,-1.43891623005385,-3.6800281345407497,-2.2411119044868997,-3.6800281345407497,0.6342668804041653,0.521128204618519,28.884877125567108,0.09792206774310884,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,38,0.44,0.32,-1.43891623005385,-3.336822934514763,-1.897906704460913,-3.336822934514763,0.6342668804041653,0.5438446226204231,29.452787575614714,0.07675186733309998,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,39,0.44,0.34,-1.43891623005385,-2.994110514261415,-1.5551942842075648,-2.994110514261415,0.6342668804041653,0.5664416983474506,30.017714468790402,0.0564876301019128,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,40,0.44,0.36000000000000004,-1.43891623005385,-2.677404459427606,-1.2384882293737558,-2.677404459427606,0.6342668804041653,0.5827405066074043,30.42518467528924,0.0423385875440633,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,41,0.44,0.37999999999999995,-1.43891623005385,-2.360698404593799,-0.921782174539949,-2.360698404593799,0.6342668804041653,0.5990393148673577,30.83265488178808,0.02856351948272826,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,42,0.44,0.39999999999999997,-1.43891623005385,-2.0439923497599906,-0.6050761197061405,-2.0439923497599906,0.6342668804041653,0.6153381231273113,31.24012508828692,0.015147792481112017,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,43,0.44,0.42,-1.43891623005385,-1.7403968374206173,-0.3014806073667673,-1.7403968374206173,0.6342668804041653,0.6253126010850543,31.48948703723049,0.007108943461451358,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,44,0.44,0.44,-1.43891623005385,-1.43891623005385,0.0,-1.43891623005385,0.6342668804041653,0.6342668804041653,31.713344020208268,0.0,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,45,0.44,0.46,-1.43891623005385,-1.1374356226870825,0.3014806073667675,-1.1374356226870825,0.6342668804041653,0.6432211597232764,31.937201003186043,-0.007009286222529179,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,46,0.44,0.48000000000000004,-1.43891623005385,-0.8384423951813336,0.6004738348725165,-0.8384423951813336,0.6342668804041653,0.6496556790892479,32.09806398733534,-0.01198576858962149,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,47,0.44,0.49999999999999994,-1.43891623005385,-0.5422431925340468,0.8966730375198032,-0.5422431925340468,0.6342668804041653,0.6520782033524432,32.158627093915214,-0.01384645782316988,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,48,0.44,0.52,-1.43891623005385,-0.24624879610362532,1.1926674339502248,-0.24624879610362532,0.6342668804041653,0.651980882301877,32.15619406765106,-0.013771842728374877,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,49,0.44,0.54,-1.43891623005385,0.050397612999525825,1.4893138430533759,0.050397612999525825,0.6342668804041653,0.6493195657944105,32.089661154964396,-0.01172705230319678,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,50,0.44,0.56,-1.43891623005385,0.34857279062084956,1.7874890206746996,0.34857279062084956,0.6342668804041653,0.6440558755162049,31.958068898009255,-0.007657686657538737,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,51,0.44,0.5800000000000001,-1.43891623005385,0.6491828675941697,2.0880990976480196,0.6491828675941697,0.6342668804041653,0.6361692557449365,31.760903403727546,-0.0014974191040705196,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,52,0.44,0.6000000000000001,-1.43891623005385,0.9531935733311355,2.3921098033849857,0.9531935733311355,0.6342668804041653,0.6256449210757302,31.49779503699739,0.006843303887071896,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,53,0.44,0.6200000000000001,-1.43891623005385,1.2677182753071259,2.706634505360976,1.2677182753071259,0.6342668804041653,0.609948362079656,31.10538106209553,0.019545266360796565,1764991820.0,0.3,-2,1.41421356237
0.30000000000000004,54,0.44,0.6400000000000001,-1.43891623005385,1.5837146278625096,3.0226308579163597,1.5837146278625096,0.6342668804041653,0.5935902980614635,30.69642946164072,0.033128105659269505,1764991820.0,0.3,-2,1.41421356237
