beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.2,68,0.7,0.6600000000000001,3.117568746613794,2.196259348279021,-0.9213093983347727,2.196259348279021,0.5364260004925038,0.5844759560108844,28.022548912584703,-0.04286722423812221,1765078400.0,-0.1,-2,1.41421356237
0.2,69,0.7,0.6799999999999999,3.117568746613794,2.652549655220964,-0.4650190913928296,2.652549655220964,0.5364260004925038,0.5609820549966454,27.43520138722873,-0.022376411747038128,1765078400.0,-0.1,-2,1.41421356237
0.2,70,0.7,0.7,3.117568746613794,3.117568746613794,0.0,3.117568746613794,0.5364260004925038,0.5364260004925038,26.821300024625188,0.0,1765078400.0,-0.1,-2,1.41421356237
0.2,71,0.7,0.72,3.117568746613794,3.610452779400309,0.4928840327865154,3.610452779400309,0.5364260004925038,0.5084792281955496,26.122630717201332,0.026745748350827173,1765078400.0,-0.1,-2,1.41421356237
0.2,72,0.7,0.74,3.117568746613794,4.113455843626802,0.9958870970130085,4.113455843626802,0.5364260004925038,0.4798161452322273,25.406053643118277,0.05570508514966701,1765078400.0,-0.1,-2,1.41421356237
0.2,73,0.7,0.76,3.117568746613794,4.654604467883517,1.537035721269723,4.654604467883517,0.5364260004925038,0.4484527967655998,24.62196993145259,0.08932388835237476,1765078400.0,-0.1,-2,1.41421356237
0.2,74,0.7,0.78,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,75,0.7,0.8,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,76,0.7,0.8200000000000001,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,77,0.7,0.8400000000000001,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,78,0.7,0.8600000000000001,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,79,0.7,0.8800000000000001,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,80,0.7,0.9000000000000001,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,81,0.7,0.9200000000000002,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,82,0.7,0.94,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,83,0.7,0.96,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,84,0.7,0.98,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,85,0.7,1.0,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,35,0.7,0.0,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,36,0.7,0.020000000000000018,1.7538332136814136,,,,0.5277001233281579,,,,1765078400.0,-0.1,-2,1.41421356237
